index,prediction,confidence,breed
493,Bagel,0.035701599999999986,False
494,Standard_Schnauzer,0.4414270000000001,True
494,Miniature_Schnauzer,0.248885,True
494,Sealyham_Terrier,0.164967,True
495,Golden_Retriever,0.800495,True
495,Kuvasz,0.0977564,True
495,Saluki,0.0684146,True
496,Maltese_Dog,0.921968,True
496,West_Highland_White_Terrier,0.0178107,True
496,Toy_Poodle,0.0135554,True
497,Beagle,0.681218,True
497,Basset,0.125121,True
497,Boxer,0.0803982,True
498,Basset,0.556373,True
498,Beagle,0.201675,True
498,Bloodhound,0.110848,True
499,Pomeranian,0.4607100000000001,True
499,Chow,0.202765,True
499,Pekinese,0.133266,True
500,Pug,0.8839520000000001,True
500,Boston_Bull,0.0110568,True
500,French_Bulldog,0.00983981,True
501,Labrador_Retriever,0.868367,True
501,Golden_Retriever,0.0433046,True
501,Vizsla,0.0282072,True
502,Golden_Retriever,0.263892,True
502,Welsh_Springer_Spaniel,0.184193,True
502,Beagle,0.182241,True
503,Wood_Rabbit,0.785756,False
503,Hare,0.118181,False
503,Cardigan,0.0436271,True
504,West_Highland_White_Terrier,0.672117,True
504,Old_English_Sheepdog,0.146147,True
504,Komondor,0.023141400000000003,True
505,Italian_Greyhound,0.305637,True
505,Whippet,0.232057,True
505,Great_Dane,0.117806,True
506,Labrador_Retriever,0.40743,True
506,Malinois,0.0770367,True
506,Pug,0.0745973,True
507,Bull_Mastiff,0.743808,True
507,Boxer,0.106697,True
507,American_Staffordshire_Terrier,0.0423353,True
508,Walking_Stick,0.162179,False
508,Sandal,0.12908599999999998,False
508,Purse,0.0814119,False
509,Shih-Tzu,0.225848,True
509,Norfolk_Terrier,0.186873,True
509,Irish_Terrier,0.10698699999999997,True
510,Irish_Water_Spaniel,0.388332,True
510,Standard_Poodle,0.284121,True
510,Greenhouse,0.0348681,False
511,Chihuahua,0.376741,True
511,Italian_Greyhound,0.17311400000000002,True
511,Muzzle,0.07148510000000001,False
512,Hamster,0.999484,False
512,Guinea_Pig,0.00015821700000000002,False
512,Broccoli,6.0911000000000014e-05,False
513,Bubble,0.997556,False
513,Leafhopper,0.000158961,False
513,Whippet,0.000132464,True
514,French_Bulldog,0.961996,True
514,Chihuahua,0.021793,True
514,Boston_Bull,0.00691629,True
515,Teddy,0.0982826,False
515,Toy_Poodle,0.0980293,True
515,Shopping_Basket,0.07785210000000001,False
516,Golden_Retriever,0.583875,True
516,Cocker_Spaniel,0.203671,True
516,Labrador_Retriever,0.0361217,True
517,Maltese_Dog,0.579472,True
517,Toy_Poodle,0.133446,True
517,Shih-Tzu,0.0943966,True
518,Golden_Retriever,0.7903859999999999,True
518,Borzoi,0.0228851,True
518,Dingo,0.0153434,False
519,Pug,0.985387,True
519,Norwegian_Elkhound,0.0044169,True
519,French_Bulldog,0.00389287,True
520,Chow,0.26527399999999995,True
520,Ice_Bear,0.167614,False
520,Fur_Coat,0.117506,False
521,Feather_Boa,0.424106,False
521,Yorkshire_Terrier,0.0731443,True
521,Shetland_Sheepdog,0.0575976,True
522,Seat_Belt,0.790028,False
522,Boston_Bull,0.196307,True
522,French_Bulldog,0.0124289,True
523,Boston_Bull,0.976577,True
523,French_Bulldog,0.0143237,True
523,Chihuahua,0.00230192,True
524,Whippet,0.8770209999999999,True
524,Great_Dane,0.0341819,True
524,Boxer,0.028404,True
525,Loafer,0.202999,False
525,Doormat,0.200411,False
525,Malinois,0.1423,True
526,Book_Jacket,0.49379,False
526,Doberman,0.0964228,True
526,Miniature_Pinscher,0.07064669999999999,True
527,Chihuahua,0.841084,True
527,Pomeranian,0.12053,True
527,Pekinese,0.00660034,True
528,Doormat,0.201346,False
528,Dishwasher,0.191749,False
528,Microwave,0.038110000000000005,False
529,Chihuahua,0.440916,True
529,Pomeranian,0.345806,True
529,Cocker_Spaniel,0.0603312,True
530,Rain_Barrel,0.625555,False
530,Barrel,0.138383,False
530,Labrador_Retriever,0.0394646,True
531,Great_Pyrenees,0.8698040000000001,True
531,Kuvasz,0.0798143,True
531,Standard_Poodle,0.013263,True
532,Chesapeake_Bay_Retriever,0.371146,True
532,Water_Buffalo,0.0995963,False
532,Weimaraner,0.0489679,True
533,Hamster,0.628255,False
533,Guinea_Pig,0.318646,False
533,Macaque,0.0130582,False
534,Chesapeake_Bay_Retriever,0.5452859999999999,True
534,Norwegian_Elkhound,0.081482,True
534,Space_Heater,0.0473911,False
535,Black-Footed_Ferret,0.707199,False
535,Polecat,0.15463,False
535,Weasel,0.0976255,False
536,Pekinese,0.752707,True
536,Golden_Retriever,0.055654599999999985,True
536,Great_Pyrenees,0.041017800000000014,True
537,Guenon,0.611603,False
537,Macaque,0.135176,False
537,Squirrel_Monkey,0.08324730000000001,False
538,Welsh_Springer_Spaniel,0.206479,True
538,Saint_Bernard,0.13933900000000002,True
538,Boxer,0.114606,True
539,Labrador_Retriever,0.772423,True
539,Beagle,0.055901699999999985,True
539,Golden_Retriever,0.0311519,True
540,Malamute,0.363257,True
540,Siberian_Husky,0.245862,True
540,Eskimo_Dog,0.125547,True
541,English_Setter,0.282396,True
541,Shih-Tzu,0.08411189999999999,True
541,Old_English_Sheepdog,0.059538,True
542,Common_Iguana,0.566338,False
542,Tennis_Ball,0.154646,False
542,Green_Lizard,0.0449758,False
543,Shetland_Sheepdog,0.656616,True
543,Collie,0.195405,True
543,German_Shepherd,0.0131032,True
544,Japanese_Spaniel,0.6611779999999999,True
544,Pekinese,0.150119,True
544,Chihuahua,0.11972,True
545,Blenheim_Spaniel,0.924127,True
545,Japanese_Spaniel,0.0547901,True
545,Chihuahua,0.00820404,True
546,Water_Buffalo,0.42425,False
546,Kelpie,0.0290541,True
546,Staffordshire_Bullterrier,0.0284697,True
547,Beagle,0.313464,True
547,Boxer,0.21850300000000006,True
547,French_Bulldog,0.106462,True
548,Lakeland_Terrier,0.859392,True
548,Airedale,0.0672917,True
548,Irish_Water_Spaniel,0.0495306,True
549,Staffordshire_Bullterrier,0.6892590000000001,True
549,Norwegian_Elkhound,0.026121,True
549,American_Staffordshire_Terrier,0.0230747,True
550,American_Staffordshire_Terrier,0.914978,True
550,Staffordshire_Bullterrier,0.08439529999999999,True
550,Boxer,0.000461663,True
551,Seat_Belt,0.27725700000000003,False
551,Shih-Tzu,0.249017,True
551,Pekinese,0.209213,True
552,Basset,0.397295,True
552,Welsh_Springer_Spaniel,0.199554,True
552,Purse,0.105641,False
553,Patio,0.5350699999999999,False
553,Folding_Chair,0.0804192,False
553,Parallel_Bars,0.034796499999999994,False
554,Chihuahua,0.626236,True
554,Italian_Greyhound,0.128483,True
554,Swing,0.0598404,False
555,Cowboy_Hat,0.25611,False
555,Trench_Coat,0.12708599999999998,False
555,Cloak,0.07143889999999999,False
556,Maltese_Dog,0.817908,True
556,Angora,0.0778051,False
556,Pomeranian,0.0221842,True
557,Pembroke,0.573047,True
557,Sunglasses,0.12675799999999998,False
557,Golden_Retriever,0.108047,True
558,Shih-Tzu,0.916645,True
558,Lhasa,0.057883400000000015,True
558,Pekinese,0.0201258,True
559,Siberian_Husky,0.120849,True
559,Junco,0.0792056,False
559,Malamute,0.0630875,True
560,Teddy,0.6629079999999999,False
560,Crib,0.0318912,False
560,Chow,0.0254378,True
561,Dalmatian,0.550702,True
561,Kuvasz,0.0602264,True
561,Great_Pyrenees,0.058631,True
562,Eskimo_Dog,0.199347,True
562,Dalmatian,0.153225,True
562,American_Staffordshire_Terrier,0.107798,True
563,Miniature_Pinscher,0.822048,True
563,Doberman,0.0960845,True
563,Rottweiler,0.032709300000000004,True
564,Chihuahua,0.613819,True
564,Yorkshire_Terrier,0.127931,True
564,Pomeranian,0.062124300000000014,True
565,Maltese_Dog,0.897841,True
565,Lhasa,0.0357175,True
565,Tibetan_Terrier,0.017107499999999998,True
566,Norfolk_Terrier,0.378643,True
566,Golden_Retriever,0.0955939,True
566,Kelpie,0.0853092,True
567,Golden_Retriever,0.853284,True
567,Cocker_Spaniel,0.0262298,True
567,Labrador_Retriever,0.0241228,True
568,Dogsled,0.08854,False
568,Snowmobile,0.057291,False
568,Samoyed,0.0476014,True
569,Miniature_Pinscher,0.516284,True
569,Kelpie,0.227402,True
569,Vizsla,0.103246,True
570,Pembroke,0.95618,True
570,Cardigan,0.0318031,True
570,Chihuahua,0.0062765,True
571,Swing,0.929196,False
571,Bedlington_Terrier,0.0150472,True
571,Great_Pyrenees,0.014038900000000002,True
572,Schipperke,0.145877,True
572,Labrador_Retriever,0.0983538,True
572,Kelpie,0.0973934,True
573,Maltese_Dog,0.759945,True
573,Toy_Poodle,0.101194,True
573,Shih-Tzu,0.0560374,True
574,Staffordshire_Bullterrier,0.284492,True
574,Rottweiler,0.189434,True
574,American_Staffordshire_Terrier,0.18943,True
575,Labrador_Retriever,0.33875700000000003,True
575,Flat-Coated_Retriever,0.30447,True
575,Chest,0.0933923,False
576,Maze,0.33985,False
576,Streetcar,0.0996878,False
576,Sundial,0.0848077,False
577,Seat_Belt,0.7871640000000001,False
577,Sunglasses,0.045738699999999986,False
577,Beagle,0.0225251,True
578,Malamute,0.606654,True
578,Border_Collie,0.193831,True
578,Collie,0.0483781,True
579,Irish_Terrier,0.696646,True
579,Australian_Terrier,0.0749616,True
579,Irish_Setter,0.06390119999999999,True
580,Harp,0.8211200000000001,False
580,Window_Screen,0.0251208,False
580,Mosquito_Net,0.016715599999999997,False
581,Pembroke,0.194681,True
581,Toy_Poodle,0.121821,True
581,Pomeranian,0.096843,True
582,Airedale,0.583122,True
582,Silky_Terrier,0.12956700000000002,True
582,Lakeland_Terrier,0.0947266,True
583,Labrador_Retriever,0.213673,True
583,Beagle,0.146235,True
583,Airedale,0.122701,True
584,Labrador_Retriever,0.680251,True
584,Chesapeake_Bay_Retriever,0.201697,True
584,Golden_Retriever,0.019675900000000003,True
585,Eskimo_Dog,0.330216,True
585,Siberian_Husky,0.187003,True
585,Chihuahua,0.10142,True
586,Panpipe,0.962572,False
586,Bannister,0.0252482,False
586,Golden_Retriever,0.00293035,True
587,Cash_Machine,0.802333,False
587,Schipperke,0.0455186,True
587,German_Shepherd,0.0233535,True
588,Kelpie,0.189423,True
588,Beagle,0.121988,True
588,Basset,0.121171,True
589,Scottish_Deerhound,0.19461,True
589,Irish_Wolfhound,0.162855,True
589,Giant_Schnauzer,0.15983699999999998,True
590,Italian_Greyhound,0.302685,True
590,Hair_Slide,0.124281,False
590,Afghan_Hound,0.059846,True
591,Pug,0.27220500000000003,True
591,Bull_Mastiff,0.25153000000000003,True
591,Bath_Towel,0.116806,False
592,Toy_Poodle,0.62178,True
592,Miniature_Poodle,0.197819,True
592,Soft-Coated_Wheaten_Terrier,0.046745,True
593,Maltese_Dog,0.145742,True
593,Toy_Poodle,0.139407,True
593,West_Highland_White_Terrier,0.108821,True
594,Porcupine,0.999846,False
594,Meerkat,7.191479999999999e-05,False
594,Echidna,4.44729e-05,False
595,Chihuahua,0.761972,True
595,Black-Footed_Ferret,0.150605,False
595,Squirrel_Monkey,0.028147900000000007,False
596,Mailbox,0.336393,False
596,Cannon,0.158936,False
596,Cuirass,0.0526471,False
597,Dalmatian,0.750256,True
597,Jaguar,0.169007,False
597,Zebra,0.00648149,False
598,Boxer,0.459604,True
598,Boston_Bull,0.197913,True
598,French_Bulldog,0.0870225,True
599,Wallaby,0.164215,False
599,West_Highland_White_Terrier,0.0935148,True
599,Ashcan,0.0672783,False
600,French_Bulldog,0.319139,True
600,Chihuahua,0.154088,True
600,Cardigan,0.117688,True
601,Bloodhound,0.5288189999999999,True
601,Bull_Mastiff,0.420119,True
601,French_Bulldog,0.00948059,True
602,Chihuahua,0.346545,True
602,Dalmatian,0.166246,True
602,Toy_Terrier,0.117502,True
603,Airedale,0.903832,True
603,Border_Terrier,0.0347126,True
603,Toy_Poodle,0.021378,True
604,Llama,0.887963,False
604,Ram,0.0950207,False
604,Chow,0.00230739,True
605,Entlebucher,0.5232060000000001,True
605,Greater_Swiss_Mountain_Dog,0.431657,True
605,Appenzeller,0.0442079,True
606,Hog,0.809466,False
606,Hay,0.0601778,False
606,Lumbermill,0.0164834,False
607,Samoyed,0.995466,True
607,Great_Pyrenees,0.00183395,True
607,Pomeranian,0.0006669489999999999,True
608,Earthstar,0.127701,False
608,Shih-Tzu,0.121811,True
608,Bubble,0.11782,False
609,Pillow,0.778113,False
609,Apron,0.0950228,False
609,Wallet,0.0493258,False
610,Golden_Retriever,0.6989609999999999,True
610,Chow,0.14597100000000002,True
610,Pomeranian,0.034888,True
611,Pug,0.999365,True
611,French_Bulldog,0.000543615,True
611,Boston_Bull,2.8152800000000006e-05,True
612,Maltese_Dog,0.199121,True
612,West_Highland_White_Terrier,0.197897,True
612,Shih-Tzu,0.15713,True
613,Miniature_Poodle,0.457117,True
613,Toy_Poodle,0.226481,True
613,Maltese_Dog,0.0676815,True
614,Bluetick,0.268681,True
614,Miniature_Pinscher,0.125652,True
614,English_Setter,0.0893727,True
615,Christmas_Stocking,0.207547,False
615,Mask,0.19388,False
615,Feather_Boa,0.152738,False
616,Brittany_Spaniel,0.7332529999999999,True
616,Welsh_Springer_Spaniel,0.251634,True
616,English_Springer,0.00924321,True
617,Christmas_Stocking,0.149758,False
617,Cloak,0.12883,False
617,Teddy,0.109129,False
618,Bubble,0.240173,False
618,Hen,0.146222,False
618,Abaya,0.139342,False
619,Space_Heater,0.920367,False
619,Radiator,0.0499332,False
619,Electric_Fan,0.00671903,False
620,Lakeland_Terrier,0.796694,True
620,West_Highland_White_Terrier,0.138709,True
620,Norwich_Terrier,0.016253399999999998,True
621,Kuvasz,0.438627,True
621,Samoyed,0.111622,True
621,Great_Pyrenees,0.0640608,True
622,Chihuahua,0.538354,True
622,Muzzle,0.0842887,False
622,Ski_Mask,0.07669010000000001,False
623,Tub,0.8898010000000001,False
623,Bathtub,0.032351099999999994,False
623,Hippopotamus,0.0141773,False
624,French_Bulldog,0.700764,True
624,Chihuahua,0.07238960000000001,True
624,American_Staffordshire_Terrier,0.039618699999999986,True
625,Ram,0.499761,False
625,Hog,0.283795,False
625,Ox,0.0674551,False
626,Pug,0.99672,True
626,Labrador_Retriever,0.00143879,True
626,Staffordshire_Bullterrier,0.000517603,True
627,Pembroke,0.427781,True
627,Shetland_Sheepdog,0.160669,True
627,Pomeranian,0.11125,True
628,Shetland_Sheepdog,0.876337,True
628,Collie,0.078331,True
628,Pomeranian,0.0204075,True
629,Pomeranian,0.615678,True
629,Golden_Retriever,0.12645499999999998,True
629,Chihuahua,0.0871836,True
630,Labrador_Retriever,0.7843979999999999,True
630,Siberian_Husky,0.0559251,True
630,Beagle,0.0227501,True
631,Soft-Coated_Wheaten_Terrier,0.289598,True
631,West_Highland_White_Terrier,0.157195,True
631,Toy_Poodle,0.07443469999999999,True
632,Carousel,0.500992,False
632,Feather_Boa,0.06439,False
632,Pug,0.0443565,True
633,Pug,0.713102,True
633,Whippet,0.05742630000000001,True
633,Quilt,0.0560181,False
634,Pomeranian,0.992619,True
634,Keeshond,0.00435645,True
634,Schipperke,0.000814,True
635,Irish_Setter,0.406047,True
635,Cocker_Spaniel,0.345646,True
635,Airedale,0.147912,True
636,Motor_Scooter,0.255934,False
636,Rifle,0.145202,False
636,Assault_Rifle,0.0970001,False
637,Tibetan_Terrier,0.382101,True
637,Miniature_Poodle,0.0954294,True
637,Maltese_Dog,0.0657377,True
638,Saint_Bernard,0.99883,True
638,Pekinese,0.000391312,True
638,Great_Pyrenees,0.000223582,True
639,Lhasa,0.482401,True
639,Shih-Tzu,0.113672,True
639,Pomeranian,0.0962286,True
640,Frilled_Lizard,0.326259,False
640,Tailed_Frog,0.104539,False
640,Axolotl,0.0724793,False
641,Samoyed,0.362596,True
641,Eskimo_Dog,0.245395,True
641,Siberian_Husky,0.108232,True
642,Seat_Belt,0.5324409999999999,False
642,Labrador_Retriever,0.0946149,True
642,Kuvasz,0.089863,True
643,Norfolk_Terrier,0.205067,True
643,German_Shepherd,0.160439,True
643,Chow,0.15623399999999998,True
644,Rottweiler,0.760671,True
644,Labrador_Retriever,0.0965847,True
644,Staffordshire_Bullterrier,0.0403326,True
645,Toy_Poodle,0.8217040000000001,True
645,Miniature_Poodle,0.116042,True
645,Yorkshire_Terrier,0.0148472,True
646,Pomeranian,0.800538,True
646,Chow,0.146892,True
646,Pekinese,0.0376125,True
647,Birdhouse,0.472351,False
647,Teddy,0.142058,False
647,Pot,0.0329059,False
648,Toy_Poodle,0.920992,True
648,Miniature_Poodle,0.0608572,True
648,Maltese_Dog,0.00606372,True
649,Chihuahua,0.20357,True
649,Doormat,0.13431600000000002,False
649,Toy_Terrier,0.0844823,True
650,Labrador_Retriever,0.4525770000000001,True
650,Golden_Retriever,0.40342,True
650,Beagle,0.0694857,True
651,Triceratops,0.249872,False
651,Chimpanzee,0.0609293,False
651,Mask,0.050221,False
652,Schipperke,0.997953,True
652,Groenendael,0.000676435,True
652,Miniature_Pinscher,0.000211246,True
653,Teddy,0.364095,False
653,Doormat,0.119243,False
653,Toyshop,0.035127099999999994,False
654,Jigsaw_Puzzle,0.995873,False
654,Siamese_Cat,0.000780885,False
654,Pizza,0.00043248,False
655,Snorkel,0.504983,False
655,Loggerhead,0.345298,False
655,Scuba_Diver,0.0747539,False
656,Siberian_Husky,0.43967,True
656,Eskimo_Dog,0.340474,True
656,Malamute,0.101253,True
657,Seat_Belt,0.997659,False
657,Lakeland_Terrier,0.00173092,True
657,Airedale,0.00020361,True
658,Curly-Coated_Retriever,0.482288,True
658,Flat-Coated_Retriever,0.315286,True
658,Great_Dane,0.0621789,True
659,Vizsla,0.657275,True
659,Paddle,0.0902864,False
659,Rhodesian_Ridgeback,0.0482283,True
660,Wombat,0.709344,False
660,Koala,0.169758,False
660,Beaver,0.0794334,False
661,Whippet,0.594701,True
661,Italian_Greyhound,0.314091,True
661,Mexican_Hairless,0.0377733,True
662,English_Springer,0.440781,True
662,Cardigan,0.411182,True
662,Border_Collie,0.0224122,True
663,Beagle,0.413824,True
663,Cardigan,0.26355300000000004,True
663,Basset,0.16761800000000002,True
664,Bald_Eagle,0.097232,False
664,Torch,0.0966215,False
664,Cliff,0.0903855,False
665,English_Setter,0.947198,True
665,English_Springer,0.0311277,True
665,Brittany_Spaniel,0.00551247,True
666,Toyshop,0.37561,False
666,Orange,0.0945376,False
666,Teddy,0.0398082,False
667,Dingo,0.2786,False
667,Chihuahua,0.15520699999999998,True
667,Loupe,0.153598,False
668,Boxer,0.722218,True
668,Bull_Mastiff,0.193804,True
668,French_Bulldog,0.0551937,True
669,Koala,0.141432,False
669,Eskimo_Dog,0.0940442,True
669,Wallaby,0.0852365,False
670,Golden_Retriever,0.889848,True
670,Kuvasz,0.0530082,True
670,Labrador_Retriever,0.0378812,True
671,Cocker_Spaniel,0.901392,True
671,Soft-Coated_Wheaten_Terrier,0.0286048,True
671,Miniature_Schnauzer,0.0178054,True
672,Leonberg,0.605851,True
672,Chow,0.18347,True
672,German_Shepherd,0.0796619,True
673,Pembroke,0.406509,True
673,Cardigan,0.154854,True
673,Siberian_Husky,0.136366,True
674,French_Bulldog,0.992833,True
674,Boston_Bull,0.00474863,True
674,Pug,0.00139169,True
675,Lakeland_Terrier,0.303512,True
675,Soft-Coated_Wheaten_Terrier,0.211424,True
675,Golden_Retriever,0.170725,True
676,Italian_Greyhound,0.39956,True
676,Whippet,0.26715300000000003,True
676,German_Short-Haired_Pointer,0.0813191,True
677,Keeshond,0.508951,True
677,Chow,0.442016,True
677,German_Shepherd,0.013206,True
678,Airedale,0.945362,True
678,Irish_Terrier,0.02685,True
678,Lakeland_Terrier,0.016826400000000002,True
679,Pembroke,0.895279,True
679,Cardigan,0.022385,True
679,Cocker_Spaniel,0.0170452,True
680,Miniature_Pinscher,0.0728852,True
680,Labrador_Retriever,0.0578658,True
680,Schipperke,0.0532566,True
681,Malamute,0.577376,True
681,Siberian_Husky,0.287131,True
681,Eskimo_Dog,0.117563,True
682,Maltese_Dog,0.738449,True
682,Toy_Poodle,0.102992,True
682,Samoyed,0.0232472,True
683,Hog,0.458855,False
683,Mexican_Hairless,0.164906,True
683,Wild_Boar,0.1117,False
684,Toy_Poodle,0.5513520000000001,True
684,Teddy,0.180678,False
684,Miniature_Poodle,0.164095,True
685,Bluetick,0.174738,True
685,Shetland_Sheepdog,0.126101,True
685,Beagle,0.12288699999999997,True
686,Labrador_Retriever,0.6278560000000001,True
686,German_Short-Haired_Pointer,0.173675,True
686,Chesapeake_Bay_Retriever,0.0413417,True
687,Cheetah,0.8221930000000001,False
687,Arabian_Camel,0.0469761,False
687,Jaguar,0.0257848,False
688,Chow,0.334783,True
688,German_Shepherd,0.162647,True
688,Golden_Retriever,0.138612,True
689,Kelpie,0.537782,True
689,American_Staffordshire_Terrier,0.08295319999999999,True
689,Staffordshire_Bullterrier,0.0697599,True
690,Chihuahua,0.379365,True
690,Toy_Terrier,0.121809,True
690,Boston_Bull,0.0959809,True
691,Llama,0.681347,False
691,Ram,0.120142,False
691,Hog,0.0436858,False
692,Soft-Coated_Wheaten_Terrier,0.7911819999999999,True
692,Cocker_Spaniel,0.0724441,True
692,Teddy,0.0714865,False
693,Golden_Retriever,0.203249,True
693,Samoyed,0.06795810000000001,True
693,Great_Pyrenees,0.0653275,True
694,Pembroke,0.508498,True
694,Black-Footed_Ferret,0.115532,False
694,Weasel,0.0512801,False
695,Labrador_Retriever,0.673691,True
695,Chesapeake_Bay_Retriever,0.194897,True
695,American_Staffordshire_Terrier,0.05947130000000001,True
696,Chihuahua,0.93781,True
696,Pomeranian,0.0203067,True
696,Polecat,0.017357,False
697,Chihuahua,0.702583,True
697,Siamese_Cat,0.0682181,False
697,Macaque,0.0433246,False
698,Minibus,0.401942,False
698,Llama,0.229145,False
698,Seat_Belt,0.209393,False
699,Weimaraner,0.948688,True
699,English_Setter,0.0353524,True
699,Brittany_Spaniel,0.00387878,True
700,Miniature_Schnauzer,0.294457,True
700,Norfolk_Terrier,0.161885,True
700,West_Highland_White_Terrier,0.120992,True
701,Clog,0.08110099999999999,False
701,Spindle,0.0669566,False
701,Agama,0.0608837,False
702,Pembroke,0.708034,True
702,Cardigan,0.291447,True
702,Dingo,0.000184561,False
703,Shopping_Cart,0.46095,False
703,Chow,0.261288,True
703,Labrador_Retriever,0.0741938,True
704,Labrador_Retriever,0.769412,True
704,Golden_Retriever,0.144893,True
704,Lion,0.0214398,False
705,Border_Collie,0.665578,True
705,Collie,0.176846,True
705,Old_English_Sheepdog,0.0651747,True
706,Llama,0.379624,False
706,Triceratops,0.162761,False
706,Hog,0.0842515,False
707,Bernese_Mountain_Dog,0.975096,True
707,Appenzeller,0.0145781,True
707,Entlebucher,0.00594348,True
708,Dishwasher,0.8888290000000001,False
708,Stove,0.013411500000000002,False
708,Old_English_Sheepdog,0.00967138,True
709,Pug,0.999044,True
709,Norwegian_Elkhound,0.000546586,True
709,Bull_Mastiff,0.000235195,True
710,Pomeranian,0.963176,True
710,Shetland_Sheepdog,0.0194683,True
710,Keeshond,0.00860493,True
711,Chow,0.470162,True
711,Pomeranian,0.159677,True
711,Eskimo_Dog,0.105074,True
712,Boston_Bull,0.972483,True
712,French_Bulldog,0.0254693,True
712,Boxer,0.000457544,True
713,Golden_Retriever,0.586937,True
713,Labrador_Retriever,0.39826,True
713,Kuvasz,0.00540969,True
714,White_Wolf,0.318524,False
714,Dingo,0.215436,False
714,Collie,0.0958052,True
715,Web_Site,0.923987,False
715,Oscilloscope,0.00971237,False
715,Hand-Held_Computer,0.00876857,False
716,Lakeland_Terrier,0.253839,True
716,Airedale,0.213349,True
716,Three-Toed_Sloth,0.0838341,False
717,Chesapeake_Bay_Retriever,0.171174,True
717,Tennis_Ball,0.090644,False
717,Racket,0.0485077,False
718,Sliding_Door,0.344526,False
718,Doormat,0.190027,False
718,Washbasin,0.0463264,False
719,Yorkshire_Terrier,0.414963,True
719,Briard,0.0635052,True
719,Pekinese,0.0536822,True
720,Papillon,0.200812,True
720,Toy_Terrier,0.114512,True
720,Cardigan,0.0945196,True
721,Siberian_Husky,0.450678,True
721,Eskimo_Dog,0.430275,True
721,Malamute,0.11859,True
722,Damselfly,0.190786,False
722,Common_Newt,0.0981314,False
722,Whiptail,0.0889582,False
723,Rhodesian_Ridgeback,0.885301,True
723,Redbone,0.0423354,True
723,Seat_Belt,0.010493,False
724,Great_Dane,0.23692,True
724,Irish_Wolfhound,0.117608,True
724,Greater_Swiss_Mountain_Dog,0.1039,True
725,Pomeranian,0.985789,True
725,Keeshond,0.00408291,True
725,Pekinese,0.00333366,True
726,Pug,0.985237,True
726,Bull_Mastiff,0.00884062,True
726,Boxer,0.00232143,True
727,German_Shepherd,0.830816,True
727,Leonberg,0.0763252,True
727,Bloodhound,0.0374486,True
728,Yorkshire_Terrier,0.477704,True
728,Silky_Terrier,0.171673,True
728,Australian_Terrier,0.08833400000000001,True
729,Labrador_Retriever,0.320012,True
729,Ibizan_Hound,0.208172,True
729,Saluki,0.0789747,True
730,Rottweiler,0.441331,True
730,Miniature_Pinscher,0.23318000000000005,True
730,Gordon_Setter,0.093582,True
731,Norwich_Terrier,0.100499,True
731,Cocker_Spaniel,0.0806711,True
731,Golden_Retriever,0.0794062,True
732,Tibetan_Mastiff,0.338812,True
732,Newfoundland,0.180925,True
732,Golden_Retriever,0.180023,True
733,Cheeseburger,0.643808,False
733,Hotdog,0.201378,False
733,Bagel,0.0638797,False
734,Refrigerator,0.799795,False
734,Medicine_Chest,0.182538,False
734,Ice_Bear,0.00143058,False
735,Labrador_Retriever,0.417107,True
735,Chesapeake_Bay_Retriever,0.34173000000000003,True
735,German_Short-Haired_Pointer,0.177702,True
736,Fiddler_Crab,0.992069,False
736,Quail,0.0024906,False
736,Rock_Crab,0.00151257,False
737,Borzoi,0.883086,True
737,Whippet,0.0229336,True
737,Saluki,0.0216056,True
738,Car_Mirror,0.997121,False
738,Seat_Belt,0.000375087,False
738,Beagle,0.000216206,True
739,Pug,0.178205,True
739,Chihuahua,0.14916400000000002,True
739,Shih-Tzu,0.120505,True
740,Seat_Belt,0.703561,False
740,Great_Dane,0.139909,True
740,Weimaraner,0.0211125,True
741,Shih-Tzu,0.747208,True
741,Maltese_Dog,0.0910254,True
741,Lhasa,0.0357878,True
742,Boston_Bull,0.223366,True
742,Boxer,0.183596,True
742,French_Bulldog,0.17691600000000002,True
743,Wood_Rabbit,0.702725,False
743,Angora,0.190659,False
743,Hare,0.105072,False
744,English_Springer,0.472273,True
744,English_Setter,0.16686199999999998,True
744,Brittany_Spaniel,0.163411,True
745,Rottweiler,0.391471,True
745,Miniature_Pinscher,0.273595,True
745,Tibetan_Mastiff,0.0416919,True
746,Pug,0.957365,True
746,French_Bulldog,0.0385587,True
746,Toy_Poodle,0.0006673610000000001,True
747,Miniature_Pinscher,0.956063,True
747,Toy_Terrier,0.0122306,True
747,Chihuahua,0.00539748,True
748,Staffordshire_Bullterrier,0.151113,True
748,Boxer,0.135697,True
748,American_Staffordshire_Terrier,0.0865912,True
749,Lakeland_Terrier,0.873029,True
749,Soft-Coated_Wheaten_Terrier,0.0609242,True
749,Toy_Poodle,0.0170309,True
750,Pomeranian,0.99721,True
750,Pekinese,0.0008032410000000001,True
750,Keeshond,0.000372515,True
751,Eskimo_Dog,0.240602,True
751,Norwegian_Elkhound,0.180369,True
751,Siberian_Husky,0.0907388,True
752,Pug,0.973819,True
752,Chihuahua,0.010891,True
752,Staffordshire_Bullterrier,0.00686389,True
753,Sorrel,0.81152,False
753,Horse_Cart,0.0248201,False
753,Arabian_Camel,0.0151553,False
754,Bannister,0.369449,False
754,Four-Poster,0.105307,False
754,Shoji,0.0987669,False
755,Golden_Retriever,0.900437,True
755,Cocker_Spaniel,0.0222925,True
755,Sombrero,0.0149968,False
